# Time-correlated data for fix JJ
# Timestep Number-of-time-windows
# Index TimeDelta Ncount c_flux[1]*c_flux[1] c_flux[2]*c_flux[2] c_flux[3]*c_flux[3]
0 200
135 1340 7467 1.1659e-06 -2.44817e-05 6.13905e-05
136 1350 7466 2.38963e-06 -2.17153e-05 6.27222e-05
137 1360 7465 6.16121e-06 -2.1679e-05 6.4383e-05
138 1370 7464 9.11891e-06 -2.28179e-05 6.61697e-05
139 1380 7463 7.58991e-06 -2.23411e-05 6.76718e-05
140 1390 7462 2.07558e-06 -1.88167e-05 6.87074e-05
141 1400 7461 -2.20819e-06 -1.32923e-05 6.94519e-05
142 1410 7460 -1.32123e-06 -8.58512e-06 7.0319e-05
143 1420 7459 3.19642e-06 -7.16686e-06 7.16809e-05
144 1430 7458 7.14289e-06 -8.80873e-06 7.37438e-05
145 1440 7457 8.43549e-06 -1.12238e-05 7.58593e-05
146 1450 7456 8.00285e-06 -1.32946e-05 7.6715e-05
147 1460 7455 7.6007e-06 -1.56697e-05 7.58646e-05
148 1470 7454 8.05891e-06 -1.81748e-05 7.44731e-05
149 1480 7453 9.2964e-06 -1.88787e-05 7.40213e-05
150 1490 7452 1.1153e-05 -1.64101e-05 7.45975e-05
151 1500 7451 1.35358e-05 -1.16227e-05 7.4945e-05
152 1510 7450 1.56603e-05 -6.28519e-06 7.41533e-05
153 1520 7449 1.62731e-05 -1.33951e-06 7.30941e-05
154 1530 7448 1.48402e-05 3.16821e-06 7.352e-05
155 1540 7447 1.21614e-05 6.76646e-06 7.57221e-05
156 1550 7446 9.23367e-06 8.04609e-06 7.77832e-05
157 1560 7445 6.03192e-06 6.50254e-06 7.7837e-05
158 1570 7444 2.20851e-06 4.47754e-06 7.64165e-05
159 1580 7443 -1.94059e-06 5.25902e-06 7.52445e-05
160 1590 7442 -5.5783e-06 8.91506e-06 7.46786e-05
161 1600 7441 -7.83102e-06 1.20659e-05 7.36199e-05
162 1610 7440 -8.45523e-06 1.18062e-05 7.1297e-05
163 1620 7439 -8.03321e-06 8.20272e-06 6.8588e-05
164 1630 7438 -7.3132e-06 3.0415e-06 6.73414e-05
165 1640 7437 -7.03981e-06 -2.26048e-06 6.86229e-05
166 1650 7436 -7.95226e-06 -7.08497e-06 7.18564e-05
167 1660 7435 -9.91087e-06 -1.14759e-05 7.55567e-05
168 1670 7434 -1.17215e-05 -1.57716e-05 7.85527e-05
169 1680 7433 -1.23433e-05 -1.97946e-05 8.04994e-05
170 1690 7432 -1.19018e-05 -2.25703e-05 8.15639e-05
171 1700 7431 -1.16597e-05 -2.28296e-05 8.17941e-05
172 1710 7430 -1.29989e-05 -2.05088e-05 8.09679e-05
173 1720 7429 -1.58298e-05 -1.72322e-05 7.90424e-05
174 1730 7428 -1.84386e-05 -1.4803e-05 7.65845e-05
175 1740 7427 -1.92784e-05 -1.39401e-05 7.44335e-05
176 1750 7426 -1.84197e-05 -1.41511e-05 7.31807e-05
177 1760 7425 -1.67679e-05 -1.35548e-05 7.23017e-05
178 1770 7424 -1.47738e-05 -1.01073e-05 7.01551e-05
179 1780 7423 -1.25624e-05 -3.9853e-06 6.59595e-05
180 1790 7422 -1.02986e-05 2.40619e-06 6.08751e-05
181 1800 7421 -8.23508e-06 7.01872e-06 5.62945e-05
182 1810 7420 -6.48281e-06 1.02481e-05 5.24115e-05
183 1820 7419 -4.46322e-06 1.3908e-05 4.89149e-05
184 1830 7418 -1.54896e-06 1.86691e-05 4.61047e-05
185 1840 7417 1.38882e-06 2.33506e-05 4.46562e-05
186 1850 7416 2.51333e-06 2.63728e-05 4.42207e-05
187 1860 7415 1.41881e-06 2.74895e-05 4.29721e-05
188 1870 7414 -3.83804e-07 2.79451e-05 3.97216e-05
189 1880 7413 -1.16401e-06 2.932e-05 3.57958e-05
190 1890 7412 -3.58801e-07 3.18963e-05 3.37235e-05
191 1900 7411 1.20411e-06 3.39494e-05 3.38578e-05
192 1910 7410 2.01915e-06 3.33205e-05 3.40229e-05
193 1920 7409 1.12111e-06 3.02144e-05 3.28921e-05
194 1930 7408 -8.52215e-07 2.71513e-05 3.21826e-05
195 1940 7407 -1.97401e-06 2.54005e-05 3.41365e-05
196 1950 7406 -7.87888e-07 2.36268e-05 3.83054e-05
197 1960 7405 1.91608e-06 2.09353e-05 4.21943e-05
198 1970 7404 3.75e-06 1.91925e-05 4.42082e-05
199 1980 7403 3.39656e-06 2.07353e-05 4.49771e-05
200 1990 7402 1.80822e-06 2.48751e-05 4.62287e-05
78000 200
1 0 7801 0.000674128 0.00073503 0.000744212
2 10 7800 0.000631898 0.000689524 0.000699725
3 20 7799 0.000540659 0.000590953 0.000604205
4 30 7798 0.000460155 0.000502794 0.00052081
5 40 7797 0.000412842 0.000447663 0.000471527
6 50 7796 0.000384517 0.000409341 0.000439919
7 60 7795 0.000356511 0.000369158 0.000407553
8 70 7794 0.000323639 0.000323921 0.000371245
9 80 7793 0.000290527 0.000279773 0.000336577
10 90 7792 0.000262088 0.000241902 0.000307768
11 100 7791 0.00023957 0.000211647 0.000285314
12 110 7790 0.000221555 0.000187896 0.000268292
13 120 7789 0.000205802 0.000168432 0.000255615
14 130 7788 0.000190371 0.000151417 0.000245594
15 140 7787 0.000174585 0.000136378 0.00023569
16 150 7786 0.000159291 0.000124123 0.000224078
17 160 7785 0.000146231 0.000115888 0.000211842
18 170 7784 0.000136186 0.000111258 0.000202199
19 180 7783 0.000127647 0.000107425 0.000196505
20 190 7782 0.000118925 0.000102019 0.000192911
21 200 7781 0.000110593 9.5463e-05 0.000189847
22 210 7780 0.00010422 8.90442e-05 0.000187148
23 220 7779 9.99317e-05 8.2862e-05 0.000183301
24 230 7778 9.6856e-05 7.70594e-05 0.000176085
25 240 7777 9.44703e-05 7.27653e-05 0.000165959
26 250 7776 9.22368e-05 7.09159e-05 0.000155904
27 260 7775 8.96361e-05 7.15684e-05 0.000148506
28 270 7774 8.71024e-05 7.43934e-05 0.000143908
29 280 7773 8.56791e-05 7.88115e-05 0.000140186
30 290 7772 8.61676e-05 8.37601e-05 0.000135726
31 300 7771 8.86306e-05 8.80397e-05 0.000130698
32 310 7770 9.1898e-05 9.11145e-05 0.000126271
33 320 7769 9.38917e-05 9.33898e-05 0.00012374
34 330 7768 9.31898e-05 9.53254e-05 0.000123788
35 340 7767 9.04618e-05 9.65331e-05 0.000125624
36 350 7766 8.78194e-05 9.62392e-05 0.000127303
37 360 7765 8.70324e-05 9.4334e-05 0.000127212
38 370 7764 8.87383e-05 9.1391e-05 0.000125536
39 380 7763 9.23744e-05 8.79252e-05 0.000124227
40 390 7762 9.64348e-05 8.39301e-05 0.000124659
41 400 7761 9.95053e-05 7.90711e-05 0.000125775
42 410 7760 0.000100778 7.3211e-05 0.00012591
43 420 7759 9.96908e-05 6.67253e-05 0.000125192
44 430 7758 9.62317e-05 6.03187e-05 0.000124548
45 440 7757 9.14489e-05 5.43241e-05 0.000123815
46 450 7756 8.66758e-05 4.86933e-05 0.000122122
47 460 7755 8.22145e-05 4.3737e-05 0.000119542
48 470 7754 7.75947e-05 3.98992e-05 0.000117465
49 480 7753 7.29167e-05 3.72739e-05 0.000117302
50 490 7752 6.92908e-05 3.58727e-05 0.000118832
51 500 7751 6.7664e-05 3.54096e-05 0.000120402
52 510 7750 6.71506e-05 3.48815e-05 0.000120428
53 520 7749 6.52662e-05 3.29991e-05 0.000118007
54 530 7748 6.03851e-05 2.92204e-05 0.000113461
55 540 7747 5.37183e-05 2.41874e-05 0.000108514
56 550 7746 4.83685e-05 1.90056e-05 0.000104668
57 560 7745 4.64024e-05 1.42844e-05 0.000101967
58 570 7744 4.66815e-05 1.05509e-05 9.96078e-05
59 580 7743 4.61459e-05 8.64018e-06 9.67848e-05
60 590 7742 4.34938e-05 8.67027e-06 9.33091e-05
61 600 7741 3.9999e-05 9.40444e-06 9.00788e-05
62 610 7740 3.68874e-05 9.14058e-06 8.85853e-05
63 620 7739 3.39359e-05 7.01822e-06 8.95934e-05
64 630 7738 3.07048e-05 3.92848e-06 9.21536e-05
65 640 7737 2.7656e-05 1.98658e-06 9.40471e-05
66 650 7736 2.59669e-05 2.43426e-06 9.37599e-05
67 660 7735 2.64259e-05 4.56917e-06 9.17414e-05
68 670 7734 2.82749e-05 6.93322e-06 8.96503e-05
69 680 7733 2.94073e-05 8.90398e-06 8.90077e-05
70 690 7732 2.80547e-05 1.08538e-05 9.06359e-05
71 700 7731 2.429e-05 1.29394e-05 9.37547e-05
72 710 7730 2.03098e-05 1.42446e-05 9.60226e-05
73 720 7729 1.8865e-05 1.38041e-05 9.58396e-05
74 730 7728 2.09429e-05 1.22474e-05 9.39478e-05
75 740 7727 2.50414e-05 1.14048e-05 9.22679e-05
76 750 7726 2.88183e-05 1.18505e-05 9.15317e-05
77 760 7725 3.07329e-05 1.23461e-05 9.0198e-05
78 770 7724 3.05472e-05 1.19601e-05 8.62727e-05
79 780 7723 2.94408e-05 1.11343e-05 8.00459e-05
80 790 7722 2.91325e-05 1.07237e-05 7.36783e-05
81 800 7721 3.026e-05 1.14312e-05 6.88839e-05
82 810 7720 3.1921e-05 1.39761e-05 6.57828e-05
83 820 7719 3.2675e-05 1.77816e-05 6.33084e-05
84 830 7718 3.12464e-05 2.01164e-05 6.09637e-05
85 840 7717 2.69268e-05 1.90488e-05 5.9623e-05
86 850 7716 2.02856e-05 1.65793e-05 5.97646e-05
87 860 7715 1.32745e-05 1.61826e-05 6.03882e-05
88 870 7714 7.68882e-06 1.805e-05 6.05169e-05
89 880 7713 3.45454e-06 1.95979e-05 6.03129e-05
90 890 7712 -8.48562e-07 1.9074e-05 6.04629e-05
91 900 7711 -5.72521e-06 1.6454e-05 6.15455e-05
92 910 7710 -1.0054e-05 1.24016e-05 6.39872e-05
93 920 7709 -1.22319e-05 7.85192e-06 6.73104e-05
94 930 7708 -1.1467e-05 4.1107e-06 6.98804e-05
95 940 7707 -8.35604e-06 2.19859e-06 7.12029e-05
96 950 7706 -4.83759e-06 2.13431e-06 7.29219e-05
97 960 7705 -3.57725e-06 3.19469e-06 7.63834e-05
98 970 7704 -6.0053e-06 4.90332e-06 8.06536e-05
99 980 7703 -1.07965e-05 7.44174e-06 8.35937e-05
100 990 7702 -1.52807e-05 1.06311e-05 8.42965e-05
101 1000 7701 -1.7949e-05 1.32738e-05 8.36345e-05
102 1010 7700 -1.90021e-05 1.4395e-05 8.27814e-05
103 1020 7699 -1.92097e-05 1.42314e-05 8.25427e-05
104 1030 7698 -1.92814e-05 1.34515e-05 8.35229e-05
105 1040 7697 -1.9896e-05 1.26682e-05 8.54757e-05
106 1050 7696 -2.12628e-05 1.27309e-05 8.71849e-05
107 1060 7695 -2.28434e-05 1.39487e-05 8.76868e-05
108 1070 7694 -2.39653e-05 1.57645e-05 8.69972e-05
109 1080 7693 -2.4173e-05 1.84471e-05 8.54155e-05
110 1090 7692 -2.33229e-05 2.29591e-05 8.30351e-05
111 1100 7691 -2.20369e-05 2.83488e-05 8.02437e-05
112 1110 7690 -2.12677e-05 3.21229e-05 7.78224e-05
113 1120 7689 -2.07955e-05 3.33504e-05 7.66496e-05
114 1130 7688 -1.9095e-05 3.33004e-05 7.72003e-05
115 1140 7687 -1.5219e-05 3.3658e-05 7.89316e-05
116 1150 7686 -1.0345e-05 3.4915e-05 8.07313e-05
117 1160 7685 -6.77246e-06 3.6083e-05 8.22701e-05
118 1170 7684 -5.41661e-06 3.58496e-05 8.39988e-05
119 1180 7683 -5.00804e-06 3.37325e-05 8.60309e-05
120 1190 7682 -3.9098e-06 3.01849e-05 8.74792e-05
121 1200 7681 -1.86472e-06 2.63811e-05 8.69954e-05
122 1210 7680 5.73789e-07 2.35965e-05 8.41735e-05
123 1220 7679 2.97701e-06 2.18838e-05 7.98716e-05
124 1230 7678 4.7429e-06 1.99327e-05 7.51983e-05
125 1240 7677 5.5156e-06 1.65157e-05 7.12543e-05
126 1250 7676 5.94618e-06 1.13103e-05 6.89469e-05
127 1260 7675 7.04871e-06 4.63889e-06 6.78216e-05
128 1270 7674 8.95694e-06 -2.91035e-06 6.58831e-05
129 1280 7673 1.08826e-05 -1.06704e-05 6.17845e-05
130 1290 7672 1.19692e-05 -1.78587e-05 5.65156e-05
131 1300 7671 1.1322e-05 -2.38981e-05 5.24382e-05
132 1310 7670 8.21222e-06 -2.84361e-05 5.09739e-05
133 1320 7669 3.37517e-06 -3.05914e-05 5.15773e-05
134 1330 7668 -1.03142e-06 -2.95124e-05 5.27316e-05
135 1340 7667 -2.91067e-06 -2.63083e-05 5.34071e-05
136 1350 7666 -1.28028e-06 -2.38506e-05 5.38162e-05
137 1360 7665 2.88526e-06 -2.3748e-05 5.46075e-05
138 1370 7664 6.12591e-06 -2.47595e-05 5.58928e-05
139 1380 7663 4.72596e-06 -2.43562e-05 5.73625e-05
140 1390 7662 -7.22458e-07 -2.1003e-05 5.85516e-05
141 1400 7661 -4.99449e-06 -1.54161e-05 5.92737e-05
142 1410 7660 -4.23693e-06 -1.02679e-05 5.98697e-05
143 1420 7659 1.12873e-07 -8.26333e-06 6.08903e-05
144 1430 7658 4.04659e-06 -9.50089e-06 6.27367e-05
145 1440 7657 5.45561e-06 -1.17927e-05 6.49256e-05
146 1450 7656 5.13009e-06 -1.39204e-05 6.62435e-05
147 1460 7655 4.76729e-06 -1.64881e-05 6.61377e-05
148 1470 7654 5.22044e-06 -1.93351e-05 6.55128e-05
149 1480 7653 6.43522e-06 -2.0502e-05 6.56744e-05
150 1490 7652 8.24542e-06 -1.85224e-05 6.66887e-05
151 1500 7651 1.05451e-05 -1.41822e-05 6.72976e-05
152 1510 7650 1.25824e-05 -9.38158e-06 6.65942e-05
153 1520 7649 1.31377e-05 -5.27613e-06 6.54681e-05
154 1530 7648 1.16272e-05 -1.8938e-06 6.56494e-05
155 1540 7647 8.80603e-06 5.92326e-07 6.74956e-05
156 1550 7646 5.73846e-06 1.08503e-06 6.93475e-05
157 1560 7645 2.48622e-06 -9.23027e-07 6.95196e-05
158 1570 7644 -1.24516e-06 -3.47716e-06 6.84335e-05
159 1580 7643 -5.14518e-06 -3.5974e-06 6.76294e-05
160 1590 7642 -8.47392e-06 -9.05213e-07 6.74146e-05
161 1600 7641 -1.05063e-05 1.82015e-06 6.67506e-05
162 1610 7640 -1.10633e-05 1.8232e-06 6.49676e-05
163 1620 7639 -1.07471e-05 -1.26597e-06 6.29693e-05
164 1630 7638 -1.02752e-05 -6.08945e-06 6.25032e-05
165 1640 7637 -1.01928e-05 -1.11713e-05 6.45035e-05
166 1650 7636 -1.11233e-05 -1.55594e-05 6.83214e-05
167 1660 7635 -1.32306e-05 -1.91322e-05 7.24982e-05
168 1670 7634 -1.56334e-05 -2.24948e-05 7.59203e-05
169 1680 7633 -1.71054e-05 -2.59825e-05 7.81306e-05
170 1690 7632 -1.72974e-05 -2.86564e-05 7.90689e-05
171 1700 7631 -1.73228e-05 -2.86864e-05 7.87715e-05
172 1710 7630 -1.88458e-05 -2.56187e-05 7.72864e-05
173 1720 7629 -2.19807e-05 -2.12738e-05 7.48697e-05
174 1730 7628 -2.48325e-05 -1.78878e-05 7.22308e-05
175 1740 7627 -2.56319e-05 -1.6437e-05 7.0192e-05
176 1750 7626 -2.45817e-05 -1.63838e-05 6.92139e-05
177 1760 7625 -2.28374e-05 -1.5574e-05 6.85323e-05
178 1770 7624 -2.07944e-05 -1.17586e-05 6.62233e-05
179 1780 7623 -1.84183e-05 -5.21186e-06 6.1389e-05
180 1790 7622 -1.5961e-05 1.49941e-06 5.53965e-05
181 1800 7621 -1.37872e-05 6.323e-06 5.00326e-05
182 1810 7620 -1.18321e-05 9.6503e-06 4.57894e-05
183 1820 7619 -9.29499e-06 1.32699e-05 4.2271e-05
184 1830 7618 -5.6389e-06 1.79118e-05 3.9477e-05
185 1840 7617 -2.02076e-06 2.2436e-05 3.79405e-05
186 1850 7616 -3.89555e-07 2.51937e-05 3.73755e-05
187 1860 7615 -1.09025e-06 2.5897e-05 3.61571e-05
188 1870 7614 -2.6113e-06 2.58578e-05 3.33199e-05
189 1880 7613 -3.29894e-06 2.67026e-05 3.01864e-05
190 1890 7612 -2.54229e-06 2.875e-05 2.89555e-05
191 1900 7611 -9.73452e-07 3.04011e-05 2.9523e-05
192 1910 7610 -8.02845e-08 2.95772e-05 2.94803e-05
193 1920 7609 -9.90227e-07 2.64108e-05 2.77358e-05
194 1930 7608 -3.04073e-06 2.32903e-05 2.63975e-05
195 1940 7607 -4.09226e-06 2.13673e-05 2.78538e-05
196 1950 7606 -2.60744e-06 1.92638e-05 3.16106e-05
197 1960 7605 4.31905e-07 1.61455e-05 3.51149e-05
198 1970 7604 2.38334e-06 1.39177e-05 3.67315e-05
199 1980 7603 1.85201e-06 1.49232e-05 3.70636e-05
200 1990 7602 7.55378e-09 1.85902e-05 3.7922e-05
80000 200
1 0 8001 0.000674282 0.000741573 0.000747691
2 10 8000 0.000631933 0.000695921 0.000702796
3 20 7999 0.000540396 0.000596986 0.000606414
4 30 7998 0.000459466 0.000508313 0.000522139
5 40 7997 0.000411645 0.000452654 0.000472293
6 50 7996 0.000382826 0.000413845 0.000440526
7 60 7995 0.000354561 0.000373152 0.000408248
8 70 7994 0.000321789 0.000327307 0.000372036
9 80 7993 0.000288881 0.000282437 0.000337464
10 90 7992 0.000260327 0.000243759 0.000309053
11 100 7991 0.000237335 0.000212678 0.000287362
12 110 7990 0.000218918 0.000188234 0.00027101
13 120 7989 0.000203246 0.000168472 0.000258469
14 130 7988 0.000188321 0.000151731 0.000248101
15 140 7987 0.000173147 0.000137295 0.000237765
16 150 7986 0.000158366 0.000125454 0.000225959
17 160 7985 0.000145573 0.000117258 0.000213849
18 170 7984 0.000135482 0.000112604 0.000204494
19 180 7983 0.000126777 0.000109006 0.000198976
20 190 7982 0.000118076 0.000104069 0.0001954
21 200 7981 0.000110052 9.79869e-05 0.000192357
22 210 7980 0.000104105 9.18663e-05 0.000189696
23 220 7979 0.000100166 8.57915e-05 0.00018588
24 230 7978 9.72504e-05 7.98821e-05 0.000178757
25 240 7977 9.46931e-05 7.51919e-05 0.000168777
26 250 7976 9.18666e-05 7.26971e-05 0.000158836
27 260 7975 8.84854e-05 7.25923e-05 0.000151492
28 270 7974 8.54629e-05 7.46913e-05 0.000146891
29 280 7973 8.40868e-05 7.8475e-05 0.000143019
30 290 7972 8.49149e-05 8.27855e-05 0.000138216
31 300 7971 8.76289e-05 8.62639e-05 0.000132783
32 310 7970 9.10452e-05 8.83692e-05 0.000128063
33 320 7969 9.3336e-05 8.97158e-05 0.000125462
34 330 7968 9.30803e-05 9.10017e-05 0.00012571
35 340 7967 9.06278e-05 9.19283e-05 0.00012791
36 350 7966 8.78671e-05 9.15666e-05 0.000129728
37 360 7965 8.66615e-05 8.95212e-05 0.000129157
38 370 7964 8.78193e-05 8.62144e-05 0.000126519
39 380 7963 9.08037e-05 8.22906e-05 0.000124245
40 390 7962 9.4119e-05 7.79075e-05 0.000124005
41 400 7961 9.64549e-05 7.27066e-05 0.000124696
42 410 7960 9.71356e-05 6.64906e-05 0.000124404
43 420 7959 9.56985e-05 5.97965e-05 0.000123093
44 430 7958 9.21723e-05 5.35941e-05 0.000121845
45 440 7957 8.75801e-05 4.81977e-05 0.000120859
46 450 7956 8.3161e-05 4.31773e-05 0.000119492
47 460 7955 7.89838e-05 3.84504e-05 0.000117694
48 470 7954 7.43946e-05 3.4435e-05 0.000116464
49 480 7953 6.95482e-05 3.16113e-05 0.000116861
50 490 7952 6.57285e-05 3.04134e-05 0.000118591
51 500 7951 6.39886e-05 3.06355e-05 0.000120155
52 510 7950 6.3494e-05 3.09415e-05 0.000120232
53 520 7949 6.18657e-05 2.96459e-05 0.000118204
54 530 7948 5.74387e-05 2.61761e-05 0.000114485
55 540 7947 5.10904e-05 2.14308e-05 0.000110579
56 550 7946 4.5659e-05 1.66838e-05 0.000107664
57 560 7945 4.33843e-05 1.25304e-05 0.000105507
58 570 7944 4.35807e-05 9.41409e-06 0.00010328
59 580 7943 4.34061e-05 8.07414e-06 0.000100444
60 590 7942 4.13026e-05 8.5175e-06 9.70384e-05
61 600 7941 3.82295e-05 9.50004e-06 9.39282e-05
62 610 7940 3.54415e-05 9.50607e-06 9.25233e-05
63 620 7939 3.28737e-05 7.91652e-06 9.36321e-05
64 630 7938 3.00096e-05 5.63517e-06 9.63096e-05
65 640 7937 2.71588e-05 4.53829e-06 9.82277e-05
66 650 7936 2.55967e-05 5.60022e-06 9.77905e-05
67 660 7935 2.6331e-05 7.96711e-06 9.54825e-05
68 670 7934 2.862e-05 1.01833e-05 9.30511e-05
69 680 7933 3.01694e-05 1.17517e-05 9.20477e-05
70 690 7932 2.90457e-05 1.3159e-05 9.32899e-05
71 700 7931 2.52422e-05 1.46652e-05 9.60341e-05
72 710 7930 2.08959e-05 1.5501e-05 9.80127e-05
73 720 7929 1.87459e-05 1.47381e-05 9.77818e-05
74 730 7928 1.99502e-05 1.27752e-05 9.62733e-05
75 740 7927 2.33282e-05 1.11657e-05 9.53549e-05
76 750 7926 2.67027e-05 1.05043e-05 9.54075e-05
77 760 7925 2.83788e-05 9.84479e-06 9.46337e-05
78 770 7924 2.79596e-05 8.51458e-06 9.10747e-05
79 780 7923 2.66932e-05 6.95934e-06 8.52039e-05
80 790 7922 2.64268e-05 5.9207e-06 7.934e-05
81 800 7921 2.77813e-05 6.08685e-06 7.51729e-05
82 810 7920 2.97853e-05 8.2269e-06 7.25229e-05
83 820 7919 3.10102e-05 1.18058e-05 7.00612e-05
84 830 7918 3.01802e-05 1.41773e-05 6.74453e-05
85 840 7917 2.6511e-05 1.34496e-05 6.59315e-05
86 850 7916 2.05133e-05 1.15015e-05 6.61232e-05
87 860 7915 1.41457e-05 1.15965e-05 6.68553e-05
88 870 7914 9.15588e-06 1.38557e-05 6.70452e-05
89 880 7913 5.25885e-06 1.57792e-05 6.69195e-05
90 890 7912 7.7931e-07 1.56461e-05 6.72322e-05
91 900 7911 -4.73033e-06 1.33507e-05 6.85277e-05
92 910 7910 -9.69686e-06 9.5006e-06 7.10501e-05
93 920 7909 -1.21922e-05 5.04812e-06 7.4038e-05
94 930 7908 -1.15898e-05 1.25723e-06 7.57202e-05
95 940 7907 -8.72597e-06 -9.01134e-07 7.57888e-05
96 950 7906 -5.46743e-06 -1.31872e-06 7.63242e-05
97 960 7905 -4.29519e-06 -5.77921e-07 7.9062e-05
98 970 7904 -6.59656e-06 9.24675e-07 8.31409e-05
99 980 7903 -1.11148e-05 3.42475e-06 8.6188e-05
100 990 7902 -1.52733e-05 6.73614e-06 8.69611e-05
101 1000 7901 -1.76983e-05 9.5481e-06 8.62448e-05
102 1010 7900 -1.87321e-05 1.08416e-05 8.54543e-05
103 1020 7899 -1.91653e-05 1.09935e-05 8.57039e-05
104 1030 7898 -1.95672e-05 1.08571e-05 8.76012e-05
105 1040 7897 -2.04283e-05 1.08843e-05 9.05403e-05
106 1050 7896 -2.18896e-05 1.1429e-05 9.29425e-05
107 1060 7895 -2.34563e-05 1.26869e-05 9.36583e-05
108 1070 7894 -2.45207e-05 1.46146e-05 9.27868e-05
109 1080 7893 -2.47743e-05 1.79289e-05 9.10626e-05
110 1090 7892 -2.4209e-05 2.3396e-05 8.89981e-05
111 1100 7891 -2.33207e-05 2.94722e-05 8.6954e-05
112 1110 7890 -2.27879e-05 3.33696e-05 8.53023e-05
113 1120 7889 -2.23254e-05 3.44626e-05 8.45299e-05
114 1130 7888 -2.06364e-05 3.44875e-05 8.50422e-05
115 1140 7887 -1.69053e-05 3.5152e-05 8.65451e-05
116 1150 7886 -1.21165e-05 3.66116e-05 8.81957e-05
117 1160 7885 -8.39855e-06 3.77021e-05 8.96926e-05
118 1170 7884 -6.80021e-06 3.72952e-05 9.12992e-05
119 1180 7883 -6.23899e-06 3.5197e-05 9.29986e-05
120 1190 7882 -4.96524e-06 3.19132e-05 9.39911e-05
121 1200 7881 -2.50357e-06 2.83626e-05 9.3181e-05
122 1210 7880 4.44904e-07 2.55938e-05 9.02508e-05
123 1220 7879 3.06429e-06 2.3673e-05 8.5913e-05
124 1230 7878 4.65302e-06 2.14259e-05 8.11522e-05
125 1240 7877 5.02609e-06 1.76831e-05 7.70404e-05
126 1250 7876 4.89118e-06 1.20587e-05 7.45616e-05
127 1260 7875 5.25701e-06 4.87388e-06 7.34802e-05
128 1270 7874 6.54357e-06 -3.1445e-06 7.19245e-05
129 1280 7873 8.35802e-06 -1.11875e-05 6.83709e-05
130 1290 7872 9.81195e-06 -1.8402e-05 6.35428e-05
131 1300 7871 9.57228e-06 -2.42804e-05 5.97284e-05
132 1310 7870 6.6568e-06 -2.86985e-05 5.84098e-05
133 1320 7869 1.93706e-06 -3.10239e-05 5.90313e-05
134 1330 7868 -2.19489e-06 -3.03899e-05 6.00702e-05
135 1340 7867 -3.58444e-06 -2.76531e-05 6.05724e-05
136 1350 7866 -1.45504e-06 -2.54535e-05 6.08128e-05
137 1360 7865 2.91912e-06 -2.53262e-05 6.14271e-05
138 1370 7864 5.94403e-06 -2.61084e-05 6.24821e-05
139 1380 7863 3.96202e-06 -2.55529e-05 6.36813e-05
140 1390 7862 -2.22752e-06 -2.23987e-05 6.46483e-05
141 1400 7861 -7.15266e-06 -1.73004e-05 6.53512e-05
142 1410 7860 -6.83251e-06 -1.26107e-05 6.627e-05
143 1420 7859 -2.72732e-06 -1.07877e-05 6.78708e-05
144 1430 7858 1.04242e-06 -1.19623e-05 7.02545e-05
145 1440 7857 2.33323e-06 -1.42162e-05 7.27532e-05
146 1450 7856 1.97371e-06 -1.65924e-05 7.42742e-05
147 1460 7855 1.64467e-06 -1.96792e-05 7.44157e-05
148 1470 7854 2.18339e-06 -2.30055e-05 7.39456e-05
149 1480 7853 3.62321e-06 -2.44074e-05 7.38569e-05
150 1490 7852 5.89156e-06 -2.26437e-05 7.40445e-05
151 1500 7851 8.74753e-06 -1.88657e-05 7.3365e-05
152 1510 7850 1.1143e-05 -1.50414e-05 7.1336e-05
153 1520 7849 1.17656e-05 -1.20226e-05 6.93069e-05
154 1530 7848 1.0204e-05 -9.45918e-06 6.91167e-05
155 1540 7847 7.3729e-06 -7.32188e-06 7.08186e-05
156 1550 7846 4.37602e-06 -6.70051e-06 7.24455e-05
157 1560 7845 1.29743e-06 -8.17363e-06 7.22732e-05
158 1570 7844 -2.07969e-06 -9.92411e-06 7.07969e-05
159 1580 7843 -5.50904e-06 -9.19143e-06 6.98101e-05
160 1590 7842 -8.55967e-06 -5.72384e-06 6.98966e-05
161 1600 7841 -1.06914e-05 -2.28659e-06 6.99226e-05
162 1610 7840 -1.15913e-05 -1.56477e-06 6.88235e-05
163 1620 7839 -1.1622e-05 -3.77743e-06 6.7156e-05
164 1630 7838 -1.1353e-05 -7.54525e-06 6.662e-05
165 1640 7837 -1.12585e-05 -1.16125e-05 6.8435e-05
166 1650 7836 -1.19894e-05 -1.52287e-05 7.23866e-05
167 1660 7835 -1.39242e-05 -1.82255e-05 7.72266e-05
168 1670 7834 -1.64613e-05 -2.0927e-05 8.16346e-05
169 1680 7833 -1.84125e-05 -2.34923e-05 8.45998e-05
170 1690 7832 -1.92121e-05 -2.52365e-05 8.55631e-05
171 1700 7831 -1.96803e-05 -2.47721e-05 8.44975e-05
172 1710 7830 -2.13589e-05 -2.17914e-05 8.18189e-05
173 1720 7829 -2.44932e-05 -1.79124e-05 7.82733e-05
174 1730 7828 -2.74046e-05 -1.50304e-05 7.48511e-05
175 1740 7827 -2.84811e-05 -1.39472e-05 7.23718e-05
176 1750 7826 -2.80135e-05 -1.42224e-05 7.11264e-05
177 1760 7825 -2.71438e-05 -1.38385e-05 7.02743e-05
